HLE: ! path: /dev_hdd0/game/
LDR: E PSFLoader::Load() failed: unknown magic (0x0)
LDR: ! Loading 'D:/Emulateurs/Rpcs3/dev_hdd0/game/NPEA00291/USRDIR/BOOT.BIN'...
G: W fs::file::open('D:/Emulateurs/Rpcs3/dev_hdd0/game/NPEA00291/dev_bdvd.path', 0x1) failed: error 0x2
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_usb000/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: ! /dev_flash/ -> D:/Emulateurs/Rpcs3/dev_flash/
LDR: ! /host_root/ -> 
LDR: ! /dev_hdd0/ -> D:/Emulateurs/Rpcs3/dev_hdd0/
LDR: ! /dev_hdd1/ -> D:/Emulateurs/Rpcs3/dev_hdd1/
LDR: ! /dev_usb/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: !  
LDR: ! Title: ModNation™ Racers
LDR: ! Serial: NPEA00291
LDR: ! Elf path: /dev_hdd0/game/NPEA00291/USRDIR/BOOT.BIN
LDR: ! loader::init() failed: Broken file
MEM: ! Initializing memory: g_base_addr = 0xdd6c380000, g_priv_addr = 0xde6c380000
MEM: ! Memory initialized.
LDR: W Unknown module 'cellJpgEnc'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTTHIN.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTTUNNELSCENERY.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTSCENERYEMISSIVE.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTBILLBOARDCARD.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/DYNAMICTERRAIN1.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/DYNAMICTERRAIN2.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/DYNAMICTERRAIN3.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/DYNAMICTERRAIN4.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/DYNAMICTERRAIN5.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/DYNAMICTERRAIN6.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTSTATICMODSCENERY.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTFLOORMODSCENERY.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/NORMALMAPPED.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/VYNL.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKCARPAINT.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKCARPARTPAINT.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKCARPLASTIC.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKCARRUBBER.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKCARGLASS.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKCARCHROME.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKCARALUMINUM.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKASPHALT.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKBRIDGEASPHALT.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKASPHALTDESERT.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKASPHALTJUNGLE.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKASPHALTSEASIDE.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKASPHALTEXOTIC.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTERRAINSKIRT1.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTERRAINSKIRT2.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTERRAINSKIRT3.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTERRAINSKIRT4.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTERRAINSKIRT5.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTERRAINSKIRT6.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54494]} cellGcmSys: cellGcmSetTileInfo(index=2, location=0, offset=248184832, size=1048576, pitch=2048, comp=7, base=272, bank=0)
HLE: E {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54494]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (7)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54184]} cellGcmSys: cellGcmBindTile(index=2)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54494]} cellGcmSys: cellGcmSetTileInfo(index=3, location=0, offset=247005184, size=1048576, pitch=2048, comp=7, base=320, bank=0)
HLE: E {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54494]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (7)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54184]} cellGcmSys: cellGcmBindTile(index=3)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54494]} cellGcmSys: cellGcmSetTileInfo(index=4, location=0, offset=246743040, size=262144, pitch=1024, comp=7, base=368, bank=0)
HLE: E {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54494]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (7)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54184]} cellGcmSys: cellGcmBindTile(index=4)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54494]} cellGcmSys: cellGcmSetTileInfo(index=5, location=0, offset=246480896, size=262144, pitch=1024, comp=9, base=416, bank=3)
HLE: E {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54494]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (9)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54184]} cellGcmSys: cellGcmBindTile(index=5)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54494]} cellGcmSys: cellGcmSetTileInfo(index=6, location=0, offset=246415360, size=65536, pitch=512, comp=7, base=464, bank=0)
HLE: E {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54494]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (7)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54184]} cellGcmSys: cellGcmBindTile(index=6)
HLE: W {PPU[0x1] Thread (main_thread)[0x007c5000]} sys_ppu_thread: sys_ppu_thread_join(thread_id=0xe2, vptr=*0xd003f630)
HLE: W {PPU[0x1] Thread (main_thread)[0x007c5000]} sys_ppu_thread: sys_ppu_thread_join(thread_id=0xe2, vptr=*0xd003f630)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54494]} cellGcmSys: cellGcmSetTileInfo(index=7, location=0, offset=237830144, size=7864320, pitch=10240, comp=7, base=512, bank=0)
HLE: E {PPU[0x1] Thread (main_thread)[0x00d54494]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (7)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54184]} cellGcmSys: cellGcmBindTile(index=7)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54494]} cellGcmSys: cellGcmSetTileInfo(index=8, location=0, offset=229965824, size=7864320, pitch=10240, comp=11, base=656, bank=3)
HLE: E {PPU[0x1] Thread (main_thread)[0x00d54494]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (11)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54184]} cellGcmSys: cellGcmBindTile(index=8)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d5430c]} cellGcmSys: cellGcmBindZcull(index=0)
RSX: W {RSXThread} TODO: NV4097_SET_COLOR_MASK_MRT: 0xfff0
RSX: E {RSXThread} TODO: unknown/illegal method [0x0003dcd8](0xefdcd8, 0x18feff0, 0x0, 0x0, 0x13fe480, 0x1, 0x2, 0x21b01010, 0x0, 0xfc0, 0x0, 0xefed68, 0x23282f10, 0x21b01030, 0x21b01030, 0x22625792, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede, 0xdededede)
RSX: E {RSXThread} Exception: RSXThread::ReadIO32(addr=0xdedededc): RSXIO memory not mapped
RSX: E {RSXThread} Exception: RSXThread::ReadIO32(addr=0xdedededc): RSXIO memory not mapped
RSX: E {RSXThread} Exception: RSXThread::ReadIO32(addr=0xdedededc): RSXIO memory not mapped
RSX: E {RSXThread} Exception: RSXThread::ReadIO32(addr=0xdedededc): RSXIO memory not mapped
RSX: E {RSXThread} Exception: RSXThread::ReadIO32(addr=0xdedededc): RSXIO memory not mapped
RSX: E {RSXThread} Exception: RSXThread::ReadIO32(addr=0xdedededc): RSXIO memory not mapped
HLE: ! {PPU[0x2] Thread (Callback Thread)[0x00000000]} CallbackManager thread aborted
HLE: W {PPU[0xbb] Thread (UFGSpurs5SpursHdlr0)[0x00000000]} sys_spu: sys_spu_thread_group_join(id=0xb1) aborted
HLE: ! {VBlank thread} VBlank thread aborted
HLE: W {PPU[0x78] Thread (FileSystemThread)[0x007c80c8]} sys_timer: sys_timer_usleep(sleep_time=0x3e80) aborted
HLE: W {PPU[0xbb] Thread (UFGSpurs5SpursHdlr0)[0x00000000]} cellSpurs: SPURS Handler Thread 0 aborted
HLE: W {PPU[0x1] Thread (main_thread)[0x007ce1cc]} sys_event_flag: sys_event_flag_wait(id=0xe0) aborted
HLE: W {PPU[0xd4] Thread (UFGSpurs1SpursHdlr0)[0x00000000]} sys_spu: sys_spu_thread_group_join(id=0xce) aborted
HLE: W {PPU[0xd4] Thread (UFGSpurs1SpursHdlr0)[0x00000000]} cellSpurs: SPURS Handler Thread 0 aborted
HLE: W {PPU[0x9f] Thread (_SPU_printf_server)[0x0096b060]} sys_event: sys_event_queue_receive(equeue_id=0x9d) aborted
RSX: W {RSXThread} RSX thread aborted
RSX: ! {RSXThread} RSX thread ended
HLE: W {PPU[0x73] Thread (SimplePacketClientData)[0x007c80c8]} sys_timer: sys_timer_usleep(sleep_time=0x7a120) aborted
HLE: ! All threads stopped...
