HLE: ! path: /dev_hdd0/game/
LDR: E PSFLoader::Load() failed: unknown magic (0x0)
LDR: ! Loading 'D:/Emulateurs/Rpcs3/dev_hdd0/game/BLJM60329-[CLANNAD]/PS3_GAME/USRDIR/BOOT.BIN'...
G: W fs::file::open('D:/Emulateurs/Rpcs3/dev_hdd0/game/BLJM60329-[CLANNAD]/PS3_GAME/dev_bdvd.path', 0x1) failed: error 0x2
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_usb000/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: ! /dev_flash/ -> D:/Emulateurs/Rpcs3/dev_flash/
LDR: ! /host_root/ -> 
LDR: ! /dev_hdd0/ -> D:/Emulateurs/Rpcs3/dev_hdd0/
LDR: ! /dev_hdd1/ -> D:/Emulateurs/Rpcs3/dev_hdd1/
LDR: ! /dev_bdvd/ -> D:/Emulateurs/Rpcs3/dev_hdd0/game/BLJM60329-[CLANNAD]/
LDR: ! /dev_usb/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: !  
LDR: ! Title: CLANNAD
LDR: ! Serial: BLJM60329
LDR: ! Elf path: /dev_bdvd/PS3_GAME/USRDIR/BOOT.BIN
LDR: ! loader::init() failed: Broken file
MEM: ! Initializing memory: g_base_addr = 0xd29d0f0000, g_priv_addr = 0xd39d0f0000
MEM: ! Memory initialized.
LDR: ! Imported function 'sys_prx_register_library' in 'sysPrxForUser' module (0x1f8908)
LDR: ! Imported function '_sys_heap_memalign' in 'sysPrxForUser' module (0x1f8928)
LDR: ! Imported function 'sys_process_is_stack' in 'sysPrxForUser' module (0x1f8948)
LDR: ! Imported function 'sys_initialize_tls' in 'sysPrxForUser' module (0x1f8968)
LDR: ! Imported function 'sys_time_get_system_time' in 'sysPrxForUser' module (0x1f8988)
LDR: ! Imported function '_sys_heap_free' in 'sysPrxForUser' module (0x1f89a8)
LDR: ! Imported function '_sys_process_at_Exitspawn' in 'sysPrxForUser' module (0x1f89c8)
LDR: ! Imported function 'sys_prx_exitspawn_with_level' in 'sysPrxForUser' module (0x1f89e8)
LDR: E Unimplemented function 'sys_prx_load_module_on_memcontainer_by_fd' in 'sysPrxForUser' module (0x1f8a08)
LDR: ! Imported function 'sys_prx_load_module_on_memcontainer' in 'sysPrxForUser' module (0x1f8a28)
LDR: ! Imported function 'sys_lwmutex_trylock' in 'sysPrxForUser' module (0x1f8a48)
LDR: ! Imported function '_sys_heap_delete_heap' in 'sysPrxForUser' module (0x1f8a68)
LDR: ! Imported function 'sys_ppu_thread_exit' in 'sysPrxForUser' module (0x1f8a88)
LDR: ! Imported function '_sys_heap_create_heap' in 'sysPrxForUser' module (0x1f8aa8)
LDR: ! Imported function 'sys_lwmutex_destroy' in 'sysPrxForUser' module (0x1f8ac8)
LDR: ! Imported function 'sys_lwcond_create' in 'sysPrxForUser' module (0x1f8ae8)
LDR: ! Imported function 'sys_process_exit' in 'sysPrxForUser' module (0x1f8b08)
LDR: ! Imported function 'sys_lwcond_signal_all' in 'sysPrxForUser' module (0x1f8b28)
LDR: E Unimplemented function 'sys_prx_load_module_by_fd' in 'sysPrxForUser' module (0x1f8b48)
LDR: ! Imported function 'sys_lwcond_signal' in 'sysPrxForUser' module (0x1f8b68)
HLE: ! sysPrxForUser: Thread Local Storage initialized (g_tls_start=0x6bf000, user_size=0x1ec)
*** TLS segment addr: 0x0022a28c
*** TLS segment size: 0x00000004
LDR: E 'BreakPoints.dat' is broken (version=0xde80, break_count=0x0, marked_count=0x93173968, length=0x6)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b4688, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001ce400]} sys_memory: sys_memory_get_user_memory_size(mem_info_addr=0xd007fc04)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b4490, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b3c20, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b3c48, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b3c70, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b3b58, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b3b80, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b3ba8, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b3bd0, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b3bf8, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b8c70, attr=*0x232550)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b8c30, attr=*0x232560)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x20000020, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x200000a0, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x20000130, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x20000190, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x200001d0, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x20000210, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x200002d0, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x20000300, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x20000330, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x20000360, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x20000390, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x200003c0, attr=*0x207728)
HLE: W {PPU[0x1] Thread (main_thread)[0x001c3004]} sys_time: sys_time_get_timezone(timezone_addr=0xd007fb20, summertime_addr=0xd007fb24)
HLE: W {PPU[0x1] Thread (main_thread)[0x001c3004]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x1] Thread (main_thread)[0x001c3004]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x1] Thread (main_thread)[0x001c7b0c]} sys_time: sys_time_get_timezone(timezone_addr=0xd007fa70, summertime_addr=0xd007fa74)
HLE: W {PPU[0x1] Thread (main_thread)[0x001c7b0c]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x1] Thread (main_thread)[0x001c7b0c]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x1] Thread (main_thread)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd007fb20, summertime_addr=0xd007fb24)
HLE: W {PPU[0x1] Thread (main_thread)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x1] Thread (main_thread)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x1] Thread (main_thread)[0x001c7b0c]} sys_time: sys_time_get_timezone(timezone_addr=0xd007fa70, summertime_addr=0xd007fa74)
HLE: W {PPU[0x1] Thread (main_thread)[0x001c7b0c]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x1] Thread (main_thread)[0x001c7b0c]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x1] Thread (main_thread)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd007fb20, summertime_addr=0xd007fb24)
HLE: W {PPU[0x1] Thread (main_thread)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x1] Thread (main_thread)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x1] Thread (main_thread)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd007fb20, summertime_addr=0xd007fb24)
HLE: W {PPU[0x1] Thread (main_thread)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x1] Thread (main_thread)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x6b23b0, attr=*0xd007fb50)
HLE: W {PPU[0x1] Thread (main_thread)[0x0001753c]} sys_semaphore: sys_semaphore_create(sem=*0x69bf9c, attr=*0xd007f9e0, initial_val=1, max_val=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x0001753c]} sys_semaphore: sys_semaphore_create(sem=*0x694dbc, attr=*0xd007f860, initial_val=1, max_val=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x0001753c]} sys_semaphore: sys_semaphore_create(sem=*0x694e9c, attr=*0xd007f8e0, initial_val=1, max_val=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x0001753c]} sys_semaphore: sys_semaphore_create(sem=*0x694ee4, attr=*0xd007f8e0, initial_val=1, max_val=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x0001753c]} sys_semaphore: sys_semaphore_create(sem=*0x3c7e88, attr=*0xd007fb60, initial_val=1, max_val=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x0001753c]} sys_semaphore: sys_semaphore_create(sem=*0x200003e8, attr=*0xd007fa30, initial_val=1, max_val=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x00017208]} sys_mutex: sys_mutex_create(mutex_id=*0x200003f8, attr=*0xd007fab0)
HLE: W {PPU[0x1] Thread (main_thread)[0x0001753c]} sys_semaphore: sys_semaphore_create(sem=*0x251744, attr=*0xd007f930, initial_val=1, max_val=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x00017208]} sys_mutex: sys_mutex_create(mutex_id=*0x2a800418, attr=*0xd007fab0)
HLE: W {PPU[0x1] Thread (main_thread)[0x0001753c]} sys_semaphore: sys_semaphore_create(sem=*0x2a800428, attr=*0xd007fb40, initial_val=1, max_val=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6948]} cellSysmodule: cellSysmoduleInitialize()
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x000e: CELL_SYSMODULE_FS)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0010: CELL_SYSMODULE_GCM_SYS)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x001f: CELL_SYSMODULE_RESC)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x003e: CELL_SYSMODULE_SYSUTIL_GAME)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0017: CELL_SYSMODULE_IO)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0019: CELL_SYSMODULE_FONT)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x001b: CELL_SYSMODULE_FREETYPE)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0011: CELL_SYSMODULE_AUDIO)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0029: CELL_SYSMODULE_ADEC_AT3)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0028: CELL_SYSMODULE_ADEC_ATX)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0013: CELL_SYSMODULE_ATRAC3PLUS)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x001a: CELL_SYSMODULE_FONTFT)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x001e: CELL_SYSMODULE_L10N)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0016: CELL_SYSMODULE_SYSUTIL_NP)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0031: CELL_SYSMODULE_AVCONF_EXT)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x001d: CELL_SYSMODULE_SAIL)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0052: CELL_SYSMODULE_PNGENC)
HLE: W {PPU[0x1] Thread (main_thread)[0x00012250]} sys_spu: sys_spu_initialize(max_usable_spu=6, max_raw_spu=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7988]} cellSpurs: _cellSpursAttributeInitialize(attr_addr=0xd007f730, revision=2, sdkVersion=0x330000, nSpus=4, spuPriority=100, ppuPriority=2, exitIfNoWork=0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7888]} cellSpurs: cellSpursInitializeWithAttribute2(spurs_addr=0x20000580, attr_addr=0xd007f730)
HLE: E {PPU[0x1] Thread (main_thread)[0x001f7888]} sys_spu TODO: Unsupported SPU Thread options (0x2)
HLE: E {PPU[0x1] Thread (main_thread)[0x001f7888]} sys_spu TODO: Unsupported SPU Thread options (0x2)
HLE: E {PPU[0x1] Thread (main_thread)[0x001f7888]} sys_spu TODO: Unsupported SPU Thread options (0x2)
HLE: E {PPU[0x1] Thread (main_thread)[0x001f7888]} sys_spu TODO: Unsupported SPU Thread options (0x2)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7888]} sys_spu: sys_spu_thread_group_connect_event_all_threads(id=0x47, eq=0x4e, req=0xffffffffffff0000, spup=*0x20000649)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7888]} sys_event: sys_event_port_connect_local(eport_id=0x4f, equeue_id=0x4e)
HLE: W {PPU[0x50] Thread (SpursHdlr0)[0x00000000]} sys_spu: sys_spu_thread_group_start(id=0x47)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7888]} sys_spu: sys_spu_thread_group_connect_event(id=0x47, eq=0x4e, et=2)
HLE: W {PPU[0x50] Thread (SpursHdlr0)[0x00000000]} sys_spu: sys_spu_thread_group_join(id=0x47, cause=*0x0, status=*0x0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6bc8]} cellSysutil: cellSysutilRegisterCallback(slot=0, func_addr=0x222df8, userdata=0x2325f8)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6e48]} sceNp: sceNpInit(mem_size=0x20080, mem_addr=0x3a7700)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0010: CELL_SYSMODULE_GCM_SYS)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x001f: CELL_SYSMODULE_RESC)
HLE: W {PPU[0x1] Thread (main_thread)[0x0012ab58]} sys_spu: sys_raw_spu_create(id=*0x69e664, attr=*0xd007f6f0)
MEM: W {PPU[0x1] Thread (main_thread)[0x0012ab58]} Memory mapped at 0xe0000000: size=0x40000
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6ec8]} cellGcmSys: _cellGcmInitBody(context_addr=0x6b23e0, cmdSize=0x10000, ioSize=0x400000, ioAddress=0x20100000)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6ec8]} cellGcmSys: *** local memory(addr=0xc0000000, size=0xf900000)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6ec8]} cellGcmSys: cellGcmInit(): 256MB io address space used
RSX: ! {RSXThread} RSX thread started
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6fc8]} cellGcmSys: cellGcmSetDebugOutputLevel(level=2)
HLE: E {PPU[0x1] Thread (main_thread)[0x001f7268]} cellGcmSys error: cellGcmSetGraphicsHandler
RSX: W {RSXThread} TODO: NV4097_SET_FREQUENCY_DIVIDER_OPERATION: 0
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7028]} cellGcmSys: cellGcmMapEaIoAddress(ea=0x2ab00000, io=0xe000000, size=0x100000)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6be8]} cellSysutil: cellVideoOutGetResolutionAvailability(videoOut=0, resolutionId=0x2, aspect=2, option=0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=2)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=3)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=4)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=5)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=6)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=7)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=8)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=9)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=10)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=11)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=12)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=13)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f72a8]} cellGcmSys: cellGcmUnbindTile(index=14)
RSX: W {RSXThread} TODO: NV406E_SEMAPHORE_ACQUIRE: 0x1
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7208]} cellGcmSys: cellGcmSetTileInfo(index=0, location=0, offset=257163264, size=3932160, pitch=5120, comp=0, base=0, bank=0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6f88]} cellGcmSys: cellGcmBindTile(index=0)
RSX: W {RSXThread} TODO: NV406E_SEMAPHORE_ACQUIRE: 0x3
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7208]} cellGcmSys: cellGcmSetTileInfo(index=0, location=0, offset=253231104, size=7864320, pitch=5120, comp=0, base=0, bank=0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6f88]} cellGcmSys: cellGcmBindTile(index=0)
RSX: W {RSXThread} TODO: NV406E_SEMAPHORE_ACQUIRE: 0x5
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7208]} cellGcmSys: cellGcmSetTileInfo(index=1, location=0, offset=249298944, size=3932160, pitch=5120, comp=10, base=1, bank=3)
HLE: E {PPU[0x1] Thread (main_thread)[0x001f7208]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (10)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6f88]} cellGcmSys: cellGcmBindTile(index=1)
RSX: W {RSXThread} TODO: NV406E_SEMAPHORE_ACQUIRE: 0x7
HLE: W {PPU[0x1] Thread (main_thread)[0x001f70e8]} cellGcmSys: cellGcmBindZcull(index=0)
HLE: W {PPU[0x1] Thread (main_thread)[0x0017d704]} sys_semaphore: sys_semaphore_create(sem=*0x69ec28, attr=*0xd007f6a0, initial_val=1, max_val=2)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7128]} cellGcmSys: cellGcmSetFlipHandler(handler_addr=2258336)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f71c8]} cellGcmSys: cellGcmSetVBlankHandler(handler_addr=0x2275a8)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f69a8]} cellSysutil: cellVideoOutConfigure(videoOut=0, config_addr=0xd007f670, option_addr=0x0, waitForEvent=0x0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6fa8]} cellGcmSys: cellGcmSetFlipMode(mode=1)
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: 0xffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} TODO: NV4097_SET_ZCULL_CONTROL0: 0x10
RSX: W {RSXThread} TODO: NV4097_SET_SCULL_CONTROL: 0xff000007
RSX: W {RSXThread} New FBO (1280x720)
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: 0xffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
HLE: W {PPU[0x1] Thread (main_thread)[0x0012a7fc]} sys_mutex: sys_mutex_create(mutex_id=*0x20500340, attr=*0xd007f570)
HLE: W {PPU[0x1] Thread (main_thread)[0x0012a93c]} sys_cond: sys_cond_create(cond_id=*0x20500370, mutex_id=0x54, attr=*0xd007f580)
HLE: E {PPU[0x1] Thread (main_thread)[0x001f7de8]} cellAvconfExt error: cellVideoOutSetGamma
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6dc8]} cellGame: cellGameBootCheck(type=*0x386cf8, attributes=*0x386cfc, size=*0xd007f440, dirName=*0x386e04)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6d08]} cellGame: cellGameGetParamString(id=0, buf=*0x3874a3, bufsize=128)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6d08]} cellGame: cellGameGetParamString(id=100, buf=*0x387523, bufsize=10)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6d08]} cellGame: cellGameGetParamString(id=101, buf=*0x38752d, bufsize=6)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6d08]} cellGame: cellGameGetParamString(id=106, buf=*0x387533, bufsize=6)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6d48]} cellGame: cellGameContentPermit(contentInfoPath=*0x386d04, usrdirPath=*0x386d84)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6d48]} cellGame: cellGameContentPermit(): path_set=1, contentInfo='/dev_bdvd/PS3_GAME', usrdir='/dev_bdvd/PS3_GAME/USRDIR'
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6da8]} cellGame: cellGameDataCheck(type=3, dirName=*0x387539, size=*0xd007f440)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6da8]} cellGame: cellGameDataCheck(): '/dev_hdd0/game/BLJM60329DATA' directory not found
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6d48]} cellGame: cellGameContentPermit(contentInfoPath=*0x386e84, usrdirPath=*0x386f04)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6d48]} cellGame: cellGameContentPermit(): path_set=1, contentInfo='', usrdir=''
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6da8]} cellGame: cellGameDataCheck(type=3, dirName=*0x387523, size=*0xd007f440)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6da8]} cellGame: cellGameDataCheck(): '/dev_hdd0/game/BLJM60329' directory not found
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6d48]} cellGame: cellGameContentPermit(contentInfoPath=*0x386f84, usrdirPath=*0x387004)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6d48]} cellGame: cellGameContentPermit(): path_set=1, contentInfo='', usrdir=''
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6a08]} cellSysutil: cellSysCacheMount(param_addr=0xd007f44c)
G: W {PPU[0x1] Thread (main_thread)[0x001f6a08]} Error creating directory 'D:/Emulateurs/Rpcs3/dev_hdd1/cache/BLJM60329': 0xb7
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6948]} cellSysmodule: cellSysmoduleInitialize()
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x0017: CELL_SYSMODULE_IO)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6908]} cellSysmodule: cellSysmoduleLoadModule(id=0x000e: CELL_SYSMODULE_FS)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x22510c28, attr=*0xd007f3f0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f8ae8]} sysPrxForUser: sys_lwcond_create(lwcond=*0x22510c68, lwmutex=*0x22510c28, attr=*0xd007f3e0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x22510c98, attr=*0xd007f380)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x22510cf0, attr=*0xd007f400)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f88a8]} sysPrxForUser: sys_lwmutex_create(lwmutex=*0x22510d78, attr=*0xd007f4a0)
